NORT_ARTIC_3,NORT_ARTIC_4,NORT_ARTIC_4.1,NORW_ARTIC_4.1,OXON_VeSeq,PHEC_ARTIC_3,SANG_ARTIC_3,SANG_ARTIC_4.1,NORT_ARTIC_3_prevalent20pct,NORT_ARTIC_4_prevalent20pct,NORT_ARTIC_4.1_prevalent20pct,NORW_ARTIC_4.1_prevalent20pct,OXON_VeSeq_prevalent20pct,PHEC_ARTIC_3_prevalent20pct,SANG_ARTIC_3_prevalent20pct,SANG_ARTIC_4.1_prevalent20pct,NORT_ARTIC_3_SB,NORT_ARTIC_4_SB,NORT_ARTIC_4.1_SB,NORW_ARTIC_4.1_SB,PHEC_ARTIC_3_SB,SANG_ARTIC_3_SB,SANG_ARTIC_4.1_SB,DeMaio_Mask,DeMaio_Caution,ARTIC_3,ARTIC_4,ARTIC_4.1
,,,,,,,,,,,,,,,,,,,,,,,,,17397.0,17700.0,17343
,,,,,,,,,,,,,,,,,,,,,,,,,17398.0,17701.0,17344
,,,,,,,,,,,,,,,,,,,,,,,,,17399.0,17702.0,17381
,,,,,,,,,,,,,,,,,,,,,,,,,17400.0,17703.0,17382
,,,,,,,,,,,,,,,,,,,,,,,,,17401.0,17704.0,17383
,,,,,,,,,,,,,,,,,,,,,,,,,17402.0,17705.0,17384
,,,,,,,,,,,,,,,,,,,,,,,,,17403.0,17706.0,17385
,,,,,,,,,,,,,,,,,,,,,,,,,17404.0,17707.0,17386
,,,,,,,,,,,,,,,,,,,,,,,,,17405.0,17708.0,17387
,,,,,,,,,,,,,,,,,,,,,,,,,17430.0,17709.0,17388
,,,,,,,,,,,,,,,,,,,,,,,,,17431.0,17710.0,17389
,,,,,,,,,,,,,,,,,,,,,,,,,17432.0,17911.0,17390
,,,,,,,,,,,,,,,,,,,,,,,,,17433.0,17912.0,17391
,,,,,,,,,,,,,,,,,,,,,,,,,17434.0,17913.0,17392
,,,,,,,,,,,,,,,,,,,,,,,,,17435.0,17914.0,17393
,,,,,,,,,,,,,,,,,,,,,,,,,17436.0,17915.0,17394
,,,,,,,,,,,,,,,,,,,,,,,,,17437.0,17916.0,17395
,,,,,,,,,,,,,,,,,,,,,,,,,17438.0,17917.0,17396
,,,,,,,,,,,,,,,,,,,,,,,,,17439.0,17918.0,17397
,,,,,,,,,,,,,,,,,,,,,,,,,17440.0,17919.0,17398
,,,,,,,,,,,,,,,,,,,,,,,,,17441.0,17920.0,17399
,,,,,,,,,,,,,,,,,,,,,,,,,17442.0,17921.0,17400
,,,,,,,,,,,,,,,,,,,,,,,,,17443.0,17922.0,17401
,,,,,,,,,,,,,,,,,,,,,,,,,17444.0,17923.0,17402
,,,,,,,,,,,,,,,,,,,,,,,,,17445.0,17924.0,17403
,,,,,,,,,,,,,,,,,,,,,,,,,17446.0,17925.0,17404
,,,,,,,,,,,,,,,,,,,,,,,,,17447.0,17926.0,17615
,,,,,,,,,,,,,,,,,,,,,,,,,17448.0,17927.0,17616
,,,,,,,,,,,,,,,,,,,,,,,,,17449.0,17928.0,17617
,,,,,,,,,,,,,,,,,,,,,,,,,17450.0,17929.0,17618
,,,,,,,,,,,,,,,,,,,,,,,,,17451.0,17930.0,17619
,,,,,,,,,,,,,,,,,,,,,,,,,17674.0,17931.0,17620
,,,,,,,,,,,,,,,,,,,,,,,,,17675.0,17932.0,17621
,,,,,,,,,,,,,,,,,,,,,,,,,17676.0,17933.0,17622
,,,,,,,,,,,,,,,,,,,,,,,,,17677.0,17934.0,17623
,,,,,,,,,,,,,,,,,,,,,,,,,17678.0,17935.0,17624
,,,,,,,,,,,,,,,,,,,,,,,,,17679.0,17936.0,17625
,,,,,,,,,,,,,,,,,,,,,,,,,17680.0,17937.0,17626
,,,,,,,,,,,,,,,,,,,,,,,,,17681.0,17938.0,17627
,,,,,,,,,,,,,,,,,,,,,,,,,17682.0,17997.0,17628
,,,,,,,,,,,,,,,,,,,,,,,,,17683.0,17998.0,17629
,,,,,,,,,,,,,,,,,,,,,,,,,17684.0,17999.0,17630
,,,,,,,,,,,,,,,,,,,,,,,,,17685.0,18000.0,17631
,,,,,,,,,,,,,,,,,,,,,,,,,17686.0,18001.0,17632
,,,,,,,,,,,,,,,,,,,,,,,,,17687.0,18002.0,17633
,,,,,,,,,,,,,,,,,,,,,,,,,17688.0,18003.0,17634
,,,,,,,,,,,,,,,,,,,,,,,,,17689.0,18004.0,17635
,,,,,,,,,,,,,,,,,,,,,,,,,17690.0,18005.0,17636
,,,,,,,,,,,,,,,,,,,,,,,,,17691.0,18006.0,17637
,,,,,,,,,,,,,,,,,,,,,,,,,17692.0,18007.0,17638
,,,,,,,,,,,,,,,,,,,,,,,,,17693.0,18008.0,17639
,,,,,,,,,,,,,,,,,,,,,,,,,17694.0,18009.0,17640
,,,,,,,,,,,,,,,,,,,,,,,,,17695.0,18010.0,17641
,,,,,,,,,,,,,,,,,,,,,,,,,17696.0,18011.0,17688
,,,,,,,,,,,,,,,,,,,,,,,,,17738.0,18012.0,17689
,,,,,,,,,,,,,,,,,,,,,,,,,17739.0,18013.0,17690
,,,,,,,,,,,,,,,,,,,,,,,,,17740.0,18014.0,17691
,,,,,,,,,,,,,,,,,,,,,,,,,17741.0,18015.0,17692
,,,,,,,,,,,,,,,,,,,,,,,,,17742.0,18016.0,17693
,,,,,,,,,,,,,,,,,,,,,,,,,17743.0,18017.0,17694
,,,,,,,,,,,,,,,,,,,,,,,,,17744.0,18018.0,17695
,,,,,,,,,,,,,,,,,,,,,,,,,17745.0,18019.0,17696
,,,,,,,,,,,,,,,,,,,,,,,,,17746.0,18020.0,17697
,,,,,,,,,,,,,,,,,,,,,,,,,17747.0,18021.0,17698
,,,,,,,,,,,,,,,,,,,,,,,,,17748.0,18244.0,17699
,,,,,,,,,,,,,,,,,,,,,,,,,17749.0,18245.0,17700
,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,18246.0,17701
,,,,,,,,,,,,,,,,,,,,,,,,,17751.0,18247.0,17702
,,,,,,,,,,,,,,,,,,,,,,,,,17752.0,18248.0,17703
,,,,,,,,,,,,,,,,,,,,,,,,,17753.0,18249.0,17704
,,,,,,,,,,,,,,,,,,,,,,,,,17754.0,18250.0,17705
,,,,,,,,,,,,,,,,,,,,,,,,,17755.0,18251.0,17706
,,,,,,,,,,,,,,,,,,,,,,,,,17756.0,18252.0,17707
,,,,,,,,,,,,,,,,,,,,,,,,,17757.0,18253.0,17708
,,,,,,,,,,,,,,,,,,,,,,,,,17758.0,18254.0,17709
,,,,,,,,,,,,,,,,,,,,,,,,,17759.0,18255.0,17710
,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,18256.0,17911
,,,,,,,,,,,,,,,,,,,,,,,,,17966.0,18257.0,17912
,,,,,,,,,,,,,,,,,,,,,,,,,17967.0,18258.0,17913
,,,,,,,,,,,,,,,,,,,,,,,,,17968.0,18259.0,17914
,,,,,,,,,,,,,,,,,,,,,,,,,17969.0,18260.0,17915
,,,,,,,,,,,,,,,,,,,,,,,,,17970.0,18261.0,17916
,,,,,,,,,,,,,,,,,,,,,,,,,17971.0,18262.0,17917
,,,,,,,,,,,,,,,,,,,,,,,,,17972.0,18263.0,17918
,,,,,,,,,,,,,,,,,,,,,,,,,17973.0,18264.0,17919
,,,,,,,,,,,,,,,,,,,,,,,,,17974.0,18265.0,17920
,,,,,,,,,,,,,,,,,,,,,,,,,17975.0,18266.0,17921
,,,,,,,,,,,,,,,,,,,,,,,,,17976.0,18307.0,17922
,,,,,,,,,,,,,,,,,,,,,,,,,17977.0,18308.0,17923
,,,,,,,,,,,,,,,,,,,,,,,,,17978.0,18309.0,17924
,,,,,,,,,,,,,,,,,,,,,,,,,17979.0,18310.0,17925
,,,,,,,,,,,,,,,,,,,,,,,,,17980.0,18311.0,17926
,,,,,,,,,,,,,,,,,,,,,,,,,17981.0,18312.0,17927
,,,,,,,,,,,,,,,,,,,,,,,,,17982.0,18313.0,17928
,,,,,,,,,,,,,,,,,,,,,,,,,17983.0,18314.0,17929
,,,,,,,,,,,,,,,,,,,,,,,,,17984.0,18315.0,17930
,,,,,,,,,,,,,,,,,,,,,,,,,17985.0,18316.0,17931
,,,,,,,,,,,,,,,,,,,,,,,,,17986.0,18317.0,17932
,,,,,,,,,,,,,,,,,,,,,,,,,17987.0,18318.0,17933
,,,,,,,,,,,,,,,,,,,,,,,,,17988.0,18319.0,17934
,,,,,,,,,,,,,,,,,,,,,,,,,17989.0,18320.0,17935
,,,,,,,,,,,,,,,,,,,,,,,,,17990.0,18321.0,17936
,,,,,,,,,,,,,,,,,,,,,,,,,17991.0,18322.0,17937
,,,,,,,,,,,,,,,,,,,,,,,,,17992.0,18323.0,17938
,,,,,,,,,,,,,,,,,,,,,,,,,18036.0,18324.0,17997
,,,,,,,,,,,,,,,,,,,,,,,,,18037.0,18325.0,17998
,,,,,,,,,,,,,,,,,,,,,,,,,18038.0,18326.0,17999
,,,,,,,,,,,,,,,,,,,,,,,,,18039.0,18327.0,18000
,,,,,,,,,,,,,,,,,,,,,,,,,18040.0,18550.0,18001
,,,,,,,,,,,,,,,,,,,,,,,,,18041.0,18551.0,18002
,,,,,,,,,,,,,,,,,,,,,,,,,18042.0,18552.0,18003
,,,,,,,,,,,,,,,,,,,,,,,,,18043.0,18553.0,18004
,,,,,,,,,,,,,,,,,,,,,,,,,18044.0,18554.0,18005
,,,,,,,,,,,,,,,,,,,,,,,,,18045.0,18555.0,18006
,,,,,,,,,,,,,,,,,,,,,,,,,18046.0,18556.0,18007
,,,,,,,,,,,,,,,,,,,,,,,,,18047.0,18557.0,18008
,,,,,,,,,,,,,,,,,,,,,,,,,18048.0,18558.0,18009
,,,,,,,,,,,,,,,,,,,,,,,,,18049.0,18559.0,18010
,,,,,,,,,,,,,,,,,,,,,,,,,18050.0,18560.0,18011
,,,,,,,,,,,,,,,,,,,,,,,,,18051.0,18561.0,18012
,,,,,,,,,,,,,,,,,,,,,,,,,18052.0,18562.0,18013
,,,,,,,,,,,,,,,,,,,,,,,,,18053.0,18563.0,18014
,,,,,,,,,,,,,,,,,,,,,,,,,18054.0,18564.0,18015
,,,,,,,,,,,,,,,,,,,,,,,,,18055.0,18565.0,18016
,,,,,,,,,,,,,,,,,,,,,,,,,18056.0,18566.0,18017
,,,,,,,,,,,,,,,,,,,,,,,,,18057.0,18567.0,18018
,,,,,,,,,,,,,,,,,,,,,,,,,18058.0,18568.0,18019
,,,,,,,,,,,,,,,,,,,,,,,,,18059.0,18569.0,18020
,,,,,,,,,,,,,,,,,,,,,,,,,18060.0,18570.0,18021
,,,,,,,,,,,,,,,,,,,,,,,,,18061.0,18571.0,18244
,,,,,,,,,,,,,,,,,,,,,,,,,18253.0,18572.0,18245
,,,,,,,,,,,,,,,,,,,,,,,,,18254.0,18573.0,18246
,,,,,,,,,,,,,,,,,,,,,,,,,18255.0,18574.0,18247
,,,,,,,,,,,,,,,,,,,,,,,,,18256.0,18575.0,18248
,,,,,,,,,,,,,,,,,,,,,,,,,18257.0,18576.0,18249
,,,,,,,,,,,,,,,,,,,,,,,,,18258.0,18577.0,18250
,,,,,,,,,,,,,,,,,,,,,,,,,18259.0,18624.0,18251
,,,,,,,,,,,,,,,,,,,,,,,,,18260.0,18625.0,18252
,,,,,,,,,,,,,,,,,,,,,,,,,18261.0,18626.0,18253
,,,,,,,,,,,,,,,,,,,,,,,,,18262.0,18627.0,18254
,,,,,,,,,,,,,,,,,,,,,,,,,18263.0,18628.0,18255
,,,,,,,,,,,,,,,,,,,,,,,,,18264.0,18629.0,18256
,,,,,,,,,,,,,,,,,,,,,,,,,18265.0,18630.0,18257
,,,,,,,,,,,,,,,,,,,,,,,,,18266.0,18631.0,18258
,,,,,,,,,,,,,,,,,,,,,,,,,18267.0,18632.0,18259
,,,,,,,,,,,,,,,,,,,,,,,,,18268.0,18633.0,18260
,,,,,,,,,,,,,,,,,,,,,,,,,18269.0,18634.0,18261
,,,,,,,,,,,,,,,,,,,,,,,,,18270.0,18635.0,18262
,,,,,,,,,,,,,,,,,,,,,,,,,18271.0,18636.0,18263
,,,,,,,,,,,,,,,,,,,,,,,,,18272.0,18637.0,18264
,,,,,,,,,,,,,,,,,,,,,,,,,18273.0,18638.0,18265
,,,,,,,,,,,,,,,,,,,,,,,,,18274.0,18639.0,18266
,,,,,,,,,,,,,,,,,,,,,,,,,18324.0,18640.0,18307
,,,,,,,,,,,,,,,,,,,,,,,,,18325.0,18641.0,18308
,,,,,,,,,,,,,,,,,,,,,,,,,18326.0,18642.0,18309
,,,,,,,,,,,,,,,,,,,,,,,,,18327.0,18643.0,18310
,,,,,,,,,,,,,,,,,,,,,,,,,18328.0,18644.0,18311
,,,,,,,,,,,,,,,,,,,,,,,,,18329.0,18645.0,18312
,,,,,,,,,,,,,,,,,,,,,,,,,18330.0,18646.0,18313
,,,,,,,,,,,,,,,,,,,,,,,,,18331.0,18647.0,18314
,,,,,,,,,,,,,,,,,,,,,,,,,18332.0,18648.0,18315
,,,,,,,,,,,,,,,,,,,,,,,,,18333.0,18649.0,18316
,,,,,,,,,,,,,,,,,,,,,,,,,18334.0,18650.0,18317
,,,,,,,,,,,,,,,,,,,,,,,,,18335.0,18651.0,18318
,,,,,,,,,,,,,,,,,,,,,,,,,18336.0,18869.0,18319
,,,,,,,,,,,,,,,,,,,,,,,,,18337.0,18870.0,18320
,,,,,,,,,,,,,,,,,,,,,,,,,18338.0,18871.0,18321
,,,,,,,,,,,,,,,,,,,,,,,,,18339.0,18872.0,18322
,,,,,,,,,,,,,,,,,,,,,,,,,18340.0,18873.0,18323
,,,,,,,,,,,,,,,,,,,,,,,,,18341.0,18874.0,18324
,,,,,,,,,,,,,,,,,,,,,,,,,18342.0,18875.0,18325
,,,,,,,,,,,,,,,,,,,,,,,,,18343.0,18876.0,18326
,,,,,,,,,,,,,,,,,,,,,,,,,18344.0,18877.0,18327
,,,,,,,,,,,,,,,,,,,,,,,,,18345.0,18878.0,18550
,,,,,,,,,,,,,,,,,,,,,,,,,18346.0,18879.0,18551
,,,,,,,,,,,,,,,,,,,,,,,,,18347.0,18880.0,18552
,,,,,,,,,,,,,,,,,,,,,,,,,18596.0,18881.0,18553
,,,,,,,,,,,,,,,,,,,,,,,,,18597.0,18882.0,18554
,,,,,,,,,,,,,,,,,,,,,,,,,18598.0,18883.0,18555
,,,,,,,,,,,,,,,,,,,,,,,,,18599.0,18884.0,18556
,,,,,,,,,,,,,,,,,,,,,,,,,18600.0,18885.0,18557
,,,,,,,,,,,,,,,,,,,,,,,,,18601.0,18886.0,18558
,,,,,,,,,,,,,,,,,,,,,,,,,18602.0,18887.0,18559
,,,,,,,,,,,,,,,,,,,,,,,,,18603.0,18888.0,18560
,,,,,,,,,,,,,,,,,,,,,,,,,18604.0,18889.0,18561
,,,,,,,,,,,,,,,,,,,,,,,,,18605.0,18890.0,18562
,,,,,,,,,,,,,,,,,,,,,,,,,18606.0,18936.0,18563
,,,,,,,,,,,,,,,,,,,,,,,,,18607.0,18937.0,18564
,,,,,,,,,,,,,,,,,,,,,,,,,18608.0,18938.0,18565
,,,,,,,,,,,,,,,,,,,,,,,,,18609.0,18939.0,18566
,,,,,,,,,,,,,,,,,,,,,,,,,18610.0,18940.0,18567
,,,,,,,,,,,,,,,,,,,,,,,,,18611.0,18941.0,18568
,,,,,,,,,,,,,,,,,,,,,,,,,18612.0,18942.0,18569
,,,,,,,,,,,,,,,,,,,,,,,,,18613.0,18943.0,18570
,,,,,,,,,,,,,,,,,,,,,,,,,18614.0,18944.0,18571
,,,,,,,,,,,,,,,,,,,,,,,,,18615.0,18945.0,18572
,,,,,,,,,,,,,,,,,,,,,,,,,18616.0,18946.0,18573
,,,,,,,,,,,,,,,,,,,,,,,,,18617.0,18947.0,18574
,,,,,,,,,,,,,,,,,,,,,,,,,18650.0,18948.0,18575
,,,,,,,,,,,,,,,,,,,,,,,,,18651.0,18949.0,18576
,,,,,,,,,,,,,,,,,,,,,,,,,18652.0,18950.0,18577
,,,,,,,,,,,,,,,,,,,,,,,,,18653.0,18951.0,18624
,,,,,,,,,,,,,,,,,,,,,,,,,18654.0,18952.0,18625
,,,,,,,,,,,,,,,,,,,,,,,,,18655.0,18953.0,18626
,,,,,,,,,,,,,,,,,,,,,,,,,18656.0,18954.0,18627
,,,,,,,,,,,,,,,,,,,,,,,,,18657.0,18955.0,18628
,,,,,,,,,,,,,,,,,,,,,,,,,18658.0,18956.0,18629
,,,,,,,,,,,,,,,,,,,,,,,,,18659.0,18957.0,18630
,,,,,,,,,,,,,,,,,,,,,,,,,18660.0,18958.0,18631
,,,,,,,,,,,,,,,,,,,,,,,,,18661.0,18959.0,18632
,,,,,,,,,,,,,,,,,,,,,,,,,18662.0,18960.0,18633
,,,,,,,,,,,,,,,,,,,,,,,,,18663.0,19183.0,18634
,,,,,,,,,,,,,,,,,,,,,,,,,18664.0,19184.0,18635
,,,,,,,,,,,,,,,,,,,,,,,,,18665.0,19185.0,18636
,,,,,,,,,,,,,,,,,,,,,,,,,18666.0,19186.0,18637
,,,,,,,,,,,,,,,,,,,,,,,,,18667.0,19187.0,18638
,,,,,,,,,,,,,,,,,,,,,,,,,18668.0,19188.0,18639
,,,,,,,,,,,,,,,,,,,,,,,,,18669.0,19189.0,18640
,,,,,,,,,,,,,,,,,,,,,,,,,18670.0,19190.0,18641
,,,,,,,,,,,,,,,,,,,,,,,,,18671.0,19191.0,18642
,,,,,,,,,,,,,,,,,,,,,,,,,18896.0,19192.0,18643
,,,,,,,,,,,,,,,,,,,,,,,,,18897.0,19193.0,18644
,,,,,,,,,,,,,,,,,,,,,,,,,18898.0,19194.0,18645
,,,,,,,,,,,,,,,,,,,,,,,,,18899.0,19195.0,18646
,,,,,,,,,,,,,,,,,,,,,,,,,18900.0,19196.0,18647
,,,,,,,,,,,,,,,,,,,,,,,,,18901.0,19197.0,18648
,,,,,,,,,,,,,,,,,,,,,,,,,18902.0,19198.0,18649
,,,,,,,,,,,,,,,,,,,,,,,,,18903.0,19199.0,18650
,,,,,,,,,,,,,,,,,,,,,,,,,18904.0,19200.0,18651
,,,,,,,,,,,,,,,,,,,,,,,,,18905.0,19201.0,18869
,,,,,,,,,,,,,,,,,,,,,,,,,18906.0,19202.0,18870
,,,,,,,,,,,,,,,,,,,,,,,,,18907.0,19203.0,18871
,,,,,,,,,,,,,,,,,,,,,,,,,18908.0,19204.0,18872
,,,,,,,,,,,,,,,,,,,,,,,,,18909.0,19205.0,18873
,,,,,,,,,,,,,,,,,,,,,,,,,18910.0,19206.0,18874
,,,,,,,,,,,,,,,,,,,,,,,,,18911.0,19207.0,18875
,,,,,,,,,,,,,,,,,,,,,,,,,18912.0,19252.0,18876
,,,,,,,,,,,,,,,,,,,,,,,,,18913.0,19253.0,18877
,,,,,,,,,,,,,,,,,,,,,,,,,18914.0,19254.0,18878
,,,,,,,,,,,,,,,,,,,,,,,,,18915.0,19255.0,18879
,,,,,,,,,,,,,,,,,,,,,,,,,18916.0,19256.0,18880
,,,,,,,,,,,,,,,,,,,,,,,,,18917.0,19257.0,18881
,,,,,,,,,,,,,,,,,,,,,,,,,18957.0,19258.0,18882
,,,,,,,,,,,,,,,,,,,,,,,,,18958.0,19259.0,18883
,,,,,,,,,,,,,,,,,,,,,,,,,18959.0,19260.0,18884
,,,,,,,,,,,,,,,,,,,,,,,,,18960.0,19261.0,18885
,,,,,,,,,,,,,,,,,,,,,,,,,18961.0,19262.0,18886
,,,,,,,,,,,,,,,,,,,,,,,,,18962.0,19263.0,18887
,,,,,,,,,,,,,,,,,,,,,,,,,18963.0,19264.0,18888
,,,,,,,,,,,,,,,,,,,,,,,,,18964.0,19265.0,18889
,,,,,,,,,,,,,,,,,,,,,,,,,18965.0,19266.0,18890
,,,,,,,,,,,,,,,,,,,,,,,,,18966.0,19267.0,18936
,,,,,,,,,,,,,,,,,,,,,,,,,18967.0,19268.0,18937
,,,,,,,,,,,,,,,,,,,,,,,,,18968.0,19269.0,18938
,,,,,,,,,,,,,,,,,,,,,,,,,18969.0,19270.0,18939
,,,,,,,,,,,,,,,,,,,,,,,,,18970.0,19271.0,18940
,,,,,,,,,,,,,,,,,,,,,,,,,18971.0,19272.0,18941
,,,,,,,,,,,,,,,,,,,,,,,,,18972.0,19273.0,18942
,,,,,,,,,,,,,,,,,,,,,,,,,18973.0,19274.0,18943
,,,,,,,,,,,,,,,,,,,,,,,,,18974.0,19275.0,18944
,,,,,,,,,,,,,,,,,,,,,,,,,18975.0,19276.0,18945
,,,,,,,,,,,,,,,,,,,,,,,,,18976.0,19485.0,18946
,,,,,,,,,,,,,,,,,,,,,,,,,18977.0,19486.0,18947
,,,,,,,,,,,,,,,,,,,,,,,,,18978.0,19487.0,18948
,,,,,,,,,,,,,,,,,,,,,,,,,19204.0,19488.0,18949
,,,,,,,,,,,,,,,,,,,,,,,,,19205.0,19489.0,18950
,,,,,,,,,,,,,,,,,,,,,,,,,19206.0,19490.0,18951
,,,,,,,,,,,,,,,,,,,,,,,,,19207.0,19491.0,18952
,,,,,,,,,,,,,,,,,,,,,,,,,19208.0,19492.0,18953
,,,,,,,,,,,,,,,,,,,,,,,,,19209.0,19493.0,18954
,,,,,,,,,,,,,,,,,,,,,,,,,19210.0,19494.0,18955
,,,,,,,,,,,,,,,,,,,,,,,,,19211.0,19495.0,18956
,,,,,,,,,,,,,,,,,,,,,,,,,19212.0,19496.0,18957
,,,,,,,,,,,,,,,,,,,,,,,,,19213.0,19497.0,18958
,,,,,,,,,,,,,,,,,,,,,,,,,19214.0,19498.0,18959
,,,,,,,,,,,,,,,,,,,,,,,,,19215.0,19499.0,18960
,,,,,,,,,,,,,,,,,,,,,,,,,19216.0,19500.0,19183
,,,,,,,,,,,,,,,,,,,,,,,,,19217.0,19501.0,19184
,,,,,,,,,,,,,,,,,,,,,,,,,19218.0,19502.0,19185
,,,,,,,,,,,,,,,,,,,,,,,,,19219.0,19503.0,19186
,,,,,,,,,,,,,,,,,,,,,,,,,19220.0,19504.0,19187
,,,,,,,,,,,,,,,,,,,,,,,,,19221.0,19505.0,19188
,,,,,,,,,,,,,,,,,,,,,,,,,19222.0,19506.0,19189
,,,,,,,,,,,,,,,,,,,,,,,,,19223.0,19507.0,19190
,,,,,,,,,,,,,,,,,,,,,,,,,19224.0,19508.0,19191
,,,,,,,,,,,,,,,,,,,,,,,,,19225.0,19509.0,19192
,,,,,,,,,,,,,,,,,,,,,,,,,19226.0,19510.0,19193
,,,,,,,,,,,,,,,,,,,,,,,,,19227.0,19511.0,19194
,,,,,,,,,,,,,,,,,,,,,,,,,19228.0,19512.0,19195
,,,,,,,,,,,,,,,,,,,,,,,,,19229.0,19558.0,19196
,,,,,,,,,,,,,,,,,,,,,,,,,19230.0,19559.0,19197
,,,,,,,,,,,,,,,,,,,,,,,,,19231.0,19560.0,19198
,,,,,,,,,,,,,,,,,,,,,,,,,19275.0,19561.0,19199
,,,,,,,,,,,,,,,,,,,,,,,,,19276.0,19562.0,19200
,,,,,,,,,,,,,,,,,,,,,,,,,19277.0,19563.0,19201
,,,,,,,,,,,,,,,,,,,,,,,,,19278.0,19564.0,19202
,,,,,,,,,,,,,,,,,,,,,,,,,19279.0,19565.0,19203
,,,,,,,,,,,,,,,,,,,,,,,,,19280.0,19566.0,19204
,,,,,,,,,,,,,,,,,,,,,,,,,19281.0,19567.0,19205
,,,,,,,,,,,,,,,,,,,,,,,,,19282.0,19568.0,19206
,,,,,,,,,,,,,,,,,,,,,,,,,19283.0,19569.0,19207
,,,,,,,,,,,,,,,,,,,,,,,,,19284.0,19570.0,19252
,,,,,,,,,,,,,,,,,,,,,,,,,19285.0,19571.0,19253
,,,,,,,,,,,,,,,,,,,,,,,,,19286.0,19572.0,19254
,,,,,,,,,,,,,,,,,,,,,,,,,19287.0,19573.0,19255
,,,,,,,,,,,,,,,,,,,,,,,,,19288.0,19574.0,19256
,,,,,,,,,,,,,,,,,,,,,,,,,19289.0,19575.0,19257
,,,,,,,,,,,,,,,,,,,,,,,,,19290.0,19576.0,19258
,,,,,,,,,,,,,,,,,,,,,,,,,19291.0,19577.0,19259
,,,,,,,,,,,,,,,,,,,,,,,,,19292.0,19578.0,19260
,,,,,,,,,,,,,,,,,,,,,,,,,19293.0,19579.0,19261
,,,,,,,,,,,,,,,,,,,,,,,,,19294.0,19580.0,19262
,,,,,,,,,,,,,,,,,,,,,,,,,19295.0,19581.0,19263
,,,,,,,,,,,,,,,,,,,,,,,,,19296.0,19582.0,19264
,,,,,,,,,,,,,,,,,,,,,,,,,19548.0,19583.0,19265
,,,,,,,,,,,,,,,,,,,,,,,,,19549.0,19584.0,19266
,,,,,,,,,,,,,,,,,,,,,,,,,19550.0,19585.0,19267
,,,,,,,,,,,,,,,,,,,,,,,,,19551.0,19810.0,19268
,,,,,,,,,,,,,,,,,,,,,,,,,19552.0,19811.0,19269
,,,,,,,,,,,,,,,,,,,,,,,,,19553.0,19812.0,19270
,,,,,,,,,,,,,,,,,,,,,,,,,19554.0,19813.0,19271
,,,,,,,,,,,,,,,,,,,,,,,,,19555.0,19814.0,19272
,,,,,,,,,,,,,,,,,,,,,,,,,19556.0,19815.0,19273
,,,,,,,,,,,,,,,,,,,,,,,,,19557.0,19816.0,19274
,,,,,,,,,,,,,,,,,,,,,,,,,19558.0,19817.0,19275
,,,,,,,,,,,,,,,,,,,,,,,,,19559.0,19818.0,19276
,,,,,,,,,,,,,,,,,,,,,,,,,19560.0,19819.0,19485
,,,,,,,,,,,,,,,,,,,,,,,,,19561.0,19820.0,19486
,,,,,,,,,,,,,,,,,,,,,,,,,19562.0,19821.0,19487
,,,,,,,,,,,,,,,,,,,,,,,,,19563.0,19822.0,19488
,,,,,,,,,,,,,,,,,,,,,,,,,19564.0,19823.0,19489
,,,,,,,,,,,,,,,,,,,,,,,,,19565.0,19824.0,19490
,,,,,,,,,,,,,,,,,,,,,,,,,19566.0,19825.0,19491
,,,,,,,,,,,,,,,,,,,,,,,,,19567.0,19826.0,19492
,,,,,,,,,,,,,,,,,,,,,,,,,19568.0,19827.0,19493
,,,,,,,,,,,,,,,,,,,,,,,,,19569.0,19828.0,19494
,,,,,,,,,,,,,,,,,,,,,,,,,19591.0,19829.0,19495
,,,,,,,,,,,,,,,,,,,,,,,,,19592.0,19830.0,19496
,,,,,,,,,,,,,,,,,,,,,,,,,19593.0,19831.0,19497
,,,,,,,,,,,,,,,,,,,,,,,,,19594.0,19832.0,19498
,,,,,,,,,,,,,,,,,,,,,,,,,19595.0,19833.0,19499
,,,,,,,,,,,,,,,,,,,,,,,,,19596.0,19834.0,19500
,,,,,,,,,,,,,,,,,,,,,,,,,19597.0,19835.0,19501
,,,,,,,,,,,,,,,,,,,,,,,,,19598.0,19877.0,19502
,,,,,,,,,,,,,,,,,,,,,,,,,19599.0,19878.0,19503
,,,,,,,,,,,,,,,,,,,,,,,,,19600.0,19879.0,19504
,,,,,,,,,,,,,,,,,,,,,,,,,19601.0,19880.0,19505
,,,,,,,,,,,,,,,,,,,,,,,,,19602.0,19881.0,19506
,,,,,,,,,,,,,,,,,,,,,,,,,19603.0,19882.0,19507
,,,,,,,,,,,,,,,,,,,,,,,,,19604.0,19883.0,19508
,,,,,,,,,,,,,,,,,,,,,,,,,19605.0,19884.0,19509
,,,,,,,,,,,,,,,,,,,,,,,,,19606.0,19885.0,19510
,,,,,,,,,,,,,,,,,,,,,,,,,19607.0,19886.0,19511
,,,,,,,,,,,,,,,,,,,,,,,,,19608.0,19887.0,19512
,,,,,,,,,,,,,,,,,,,,,,,,,19609.0,19888.0,19558
,,,,,,,,,,,,,,,,,,,,,,,,,19610.0,19889.0,19559
,,,,,,,,,,,,,,,,,,,,,,,,,19611.0,19890.0,19560
